INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch CLANG as the compiler.
   Compiling ../../../../../../../HLS-Verilog/Weight_Loader-Stager/Weight_stager.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  | CtrlAddr   | CtrlDin    CtrlDout   Rd       Wr       CE       RstN     | DbgState         MemReq   DMA_Addr   DbgDone  Seen   IRQ        IRQFlag    IRQData    | MemCtrl    MemIRQ     MemIRQEn   | wl{WLrdy WLstrt WLSel Layer Head Tile} err=Err dma_req=DMAReq dma_done=DMADone dma_addr=DMAAddr
277      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000300 -        -      -          -          0x00000000 | 1          0          7          | wl{0 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000300 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
278      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000300 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=1 dma_addr=0x70000300 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
279      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000300 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000300 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
280      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000300 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000300 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
281      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000300 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000300 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
282      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000300 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000300 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
283      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000300 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000300 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
284      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            1        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{1 1 9 0 -1 2} err=0 dma_req=1 dma_done=0 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
285      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{0 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
286      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=1 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
287      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
288      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
289      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
290      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
291      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000600 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000600 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
292      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            1        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 1 9 0 -1 3} err=0 dma_req=1 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
293      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{0 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
294      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=1 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
295      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
296      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
297      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
298      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
299      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
300      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
301      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
302      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
303      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
304      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x70000900 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x70000900 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
305      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            1        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 1 10 0 -1 0} err=0 dma_req=1 dma_done=0 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
306      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{0 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
307      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=1 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
308      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
309      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
310      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
311      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
312      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x80000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
313      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            1        0x80000800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 1 10 0 -1 1} err=0 dma_req=1 dma_done=0 dma_addr=0x80000800 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
314      0      1      | 8          | 0          0          1        -        1        1        | S_FFN            -        0x80000800 -        -      -          -          0x00000000 | 1          0          7          | wl{0 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80000800 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
315      0      1      | 8          | 0          0          -        -        -        1        | S_FFN            -        0x80000800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=1 dma_addr=0x80000800 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:DONE   -  0x50000800 -  3:DONE   -  0x50000C00 - 
